Actors,Awards,Box_Office,DVD,Director,Genre,IMDB_ID,IMDB_Rating,IMDB_votes,Language,MetaCritic,Movie,Plot,Production,Rated,Released,Rotten Tomatoes,Runtime,Type,Website,Writers,Year
"Suriya, Samantha Ruth Prabhu, Vidyut Jammwal, Manoj Bajpayee",3 nominations.,N/A,N/A,"N. Linguswamy, Suresh(co-director)","Action, Crime, Thriller",tt3563156,4.9,"3,055","Tamil, Telugu, Telugu, Hindi",N/A,Anjaan,"Raju Bhai and Chandru head a thriving gang dismantling everyone coming their way. However when their success reaches the dreaded Imran, their lives take a turn.",Prime Media Pictures,N/A,15 Aug 2014,,166 min,movie,N/A,"N. Linguswamy (story and screenplay), Brindha Sarathy (dialogue), N. Linguswamy",2014
"Gurmeet Ram Rahim Singh, Daniel Kaleb, Fllora Saini, Jayshree Soni",N/A,N/A,N/A,"Jeetu Arora, Gurmeet Ram Rahim Singh","Action, Comedy, Drama",tt4107858,6.8,"10,991","Hindi, English, Tamil, Telugu, Malayalam",N/A,MSG: The Messenger,Guru Ji is a social reformer who works to help people fight against social evils.,N/A,N/A,13 Feb 2015,0%,197 min,movie,N/A,Gurmeet Ram Rahim Singh,2015
"Rishi Kapoor, Dimple Kapadia, Akshay Kumar, Anushka Sharma Kohli",N/A,"$644,010",11 Jul 2011,Nikkhil Advani,"Drama, Sport",tt1535467,5.9,"7,637","Hindi, Panjabi, English",N/A,Patiala House,A victim of British racial violence and profiling prevents his son from playing cricket.,B4U US Inc.,NOT RATED,11 Feb 2011,,140 min,movie,http://www.welcometopatialahouse.com/,"Nikkhil Advani (story & screenplay), Earl D'Souza (lyrics), Anvita Dutt Guptan (dialogues), Harshdeep Kaur (lyrics)",2011
"Mugdha Godse, Sneha Ullal, Nishant, Darshan Jariwala",N/A,N/A,N/A,Jaswant Gangani,Musical,tt4760750,4.2,52,Hindi,N/A,Bezubaan Ishq,"The film has been shot in various parts of India like Jaipur, Jaisalmer and Mumbai. The film is set in a modern milieu with traditional Indian backdrop and values. It revolves around three ...",N/A,N/A,03 Jul 2015,,128 min,movie,N/A,Jaswant Gangani,2015
"Allu Arjun, Tamannaah Bhatia, Prakash Raj, Kelly Dorji",1 win.,N/A,24 Oct 2011,Vinayak V.V.,"Action, Adventure, Fantasy",tt1625856,4.4,"1,270","Telugu, Malayalam, Hindi",N/A,Badrinath,"Badri, a warrior and the protector of Badrinath temple, tries to revive Alakananda's faith in God, thus leading to battles between him and her cruel uncle, Sarkaar.",Geeta Film Distributors,NOT RATED,10 Jun 2011,,132 min,movie,N/A,"Chinni Krishna (story & screenplay), Chinni Krishna, Rajendra Kumar (dialogues), Vinayak V.V., Sri Vissu",2011
"Ajay Devgn, Emraan Hashmi, Kangana Ranaut, Prachi Desai",1 win & 20 nominations.,"$302,862",04 Apr 2011,Milan Luthria,"Action, Crime, Drama",tt1395054,7.4,"13,112",Hindi,N/A,Once Upon a Time in Mumbai,"A smuggler rises to power in in 1970s Mumbai, a younger gangster seeks to overthrow him, and a police officer is caught in the middle.",Viva Entertainment,NOT RATED,30 Jul 2010,,134 min,movie,http://www.mumbaigoesrewind.com/,"Rajat Arora, Bhrigu Brinda (story screenplay and dialogue), Aditi Mediratta (associate writer)",2010
"Emraan Hashmi, Jacqueline Fernandez, Prashant Narayanan, Sulagna Panigrahi",1 nomination.,N/A,N/A,Mohit Suri,"Action, Crime, Drama",tt1918965,6.2,"5,247","Hindi, English",N/A,Murder 2,An ex-cop is hired by a pimp to find missing call girls and the man responsible behind their abduction.,Eros International,N/A,08 Jul 2011,,127 min,movie,N/A,"Mahesh Bhatt, Shagufta Rafique",2011
"Jayam Ravi, Neetu Chandra, Sudha Chandran, Saiju Kurup",1 win & 1 nomination.,N/A,N/A,Ameer Sultan,Action,tt1671446,5.4,450,"Tamil, English, Telugu, Hindi, Thai",N/A,Aadhi Bhagavan,Two Criminals and one wants the other to get killed.,GK Media,N/A,22 Feb 2013,,157 min,movie,N/A,Ameer Sultan,2013
"Ajay Devgn, Sanjay Dutt, Kangana Ranaut, Lisa Haydon",N/A,"$261,156",N/A,David Dhawan,"Action, Comedy, Crime",tt1830786,2.9,"2,116","Hindi, Panjabi, Gujarati, English",N/A,Rascals,Two rival con-men attempt to outdo each other to woo a wealthy woman.,Eros International,UNRATED,06 Oct 2011,,128 min,movie,http://www.rascals-thefilm.com/,"Sanjay Chhel (screenplay), Yunus Sajawal (dialogue)",2011
"Anushka Sharma Kohli, Varun Dhawan, Govind Pandey",N/A,N/A,N/A,Sharat Katariya,"Drama, Family, Music",tt7147540,N/A,N/A,Hindi,N/A,Sui Dhaaga: Made in India,"A heart-warming story of pride and self-reliance, rooted in the heart of India.",N/A,N/A,28 Sep 2018,,N/A,movie,N/A,Sharat Katariya,2018
"Allu Arjun, Samantha Ruth Prabhu, Adah Sharma, Nithya Menon",N/A,N/A,N/A,Trivikram Srinivas,"Action, Comedy, Family",tt4596814,6.7,"1,680","Telugu, Malayalam, Hindi",N/A,S/O Satyamurthy,A man fights for his father's lost land and reputation.,N/A,NOT RATED,09 Apr 2015,,162 min,movie,N/A,"Saigopal (script coordinator), Trivikram Srinivas",2015
"Satyakam Anand, Himanshu Kohli, Anjali Patil, Madhu Kandhari Rajesh",N/A,N/A,N/A,Shiladitya Moulik,Drama,tt4453214,N/A,N/A,Hindi,N/A,Mrs. Scooter,"There is a woman who gets married, her husband buys a scooter on the same day, and later, he abandons both. The story is woven around the parallel lives of the scooter and the woman, who go through the same situation.",N/A,N/A,N/A,,96 min,movie,N/A,"Anamika Roy Choudhary, Saarthak Juneja, Shiladitya Moulik, Deepak Nagar",2015
,,,,,,tt6395306,,,,,,,,,,,,,,,
"Abhishek Bachchan, Deepika Padukone, Sikander Kher, Maninder Singh",11 nominations.,N/A,N/A,Ashutosh Gowariker,"Action, Drama, History",tt1637691,6.0,"1,049","Hindi, Bengali, English",N/A,Khelein Hum Jee Jaan Sey,Children who are not allowed by the oppressive British colonists to play football decide to join a group of freedom fighters.,Viva Entertainment,N/A,03 Dec 2010,,168 min,movie,http://www.kheleinhumjeejaansey.com/,"Javed Akhtar (lyrics), Ashutosh Gowariker (screenplay), Vijay Maurya (dialogue writer), Raoul Randolf (screenplay)",2010
"Ajay Devgn, Sanjay Dutt, Sonakshi Sinha, Juhi Chawla",4 wins & 2 nominations.,"$713,754",N/A,"Ashwani Dhir, Anil Devgan","Action, Comedy",tt2178508,3.9,"7,536","Panjabi, Hindi",N/A,Son of Sardaar,"Returning to his parents' village, a man becomes the latest target in a long-standing family feud.",Eros International,NOT RATED,13 Nov 2012,,141 min,movie,http://www.facebook.com/SonOfSardaarTheFilm,"Robin Bhatt (screenplay), Shaheen Bhatt, Ashwani Dhir (screenplay), Ashwani Dhir",2012
"Arjun Kapoor, Parineeti Chopra, Gauhar Khan, Anil Rastogi",9 wins & 16 nominations.,N/A,N/A,Habib Faisal,"Action, Drama, Romance",tt2308773,6.6,"5,446",Hindi,N/A,Ishaqzaade,A love story of a passion ignited by hatred. Of two people. Born to hate. Destined to love.,Yash Raj Films,PG,11 May 2012,,120 min,movie,N/A,"Aditya Chopra (story), Habib Faisal",2012
"Ajay Devgn, Emraan Hashmi, Omi Vaidya, Shazahn Padamsee",N/A,N/A,26 Sep 2011,Madhur Bhandarkar,"Comedy, Drama, Romance",tt1727496,5.7,"3,067",Hindi,N/A,Dil Toh Baccha Hai Ji,Three roommates are in search of true love. They each find a girl with whom they fall head over heels in love with. Now they just have to get the women to reciprocate.,Viva Entertainment,N/A,27 Jan 2011,,143 min,movie,N/A,"Madhur Bhandarkar (story and screenplay), Sanjay Chhel (dialogue), Kumaar (lyrics), Neelesh Misra (lyrics), Anil Pandey (story and screenplay), Sayeed Qadri (lyrics), Neeraj Udhwani (screenplay), Neeraj Udhwani (story)",2011
"Adil Hussain, Alexx O'Nell, Anastasia Fullfina, Dijana Dejanovic",N/A,N/A,N/A,Prawaal Raman,"Action, Biography, Crime",tt4024944,6.3,"1,331",Hindi,N/A,Main Aur Charles,"After escaping from prison, a notorious serial killer and conman becomes the target of a nationwide manhunt led by an honest police officer determined to catch him.",Cynozure Networkz,N/A,30 Oct 2015,33%,119 min,movie,N/A,Prawaal Raman,2015
"Manoj Bajpayee, Laura Verlinden, Ranvir Shorey, Neeraj Kabi",N/A,N/A,N/A,Dipesh Jain,"Drama, Sport",tt2302416,N/A,N/A,Hindi,N/A,In the Shadows,The film is a psychological drama about a man who is trapped within the city walls and in his own mind. He attempts to break free to find a human connection.,N/A,N/A,N/A,,110 min,movie,N/A,"Dipesh Jain, Dipesh Jain",2017
"Jackky Bhagnani, Neha Sharma, Farooq Shaikh, Boman Irani",5 nominations.,N/A,N/A,Syed Ahmad Afzal,Drama,tt3514330,5.2,"1,578",Hindi,N/A,Youngistaan,"Abhimanyu Kaul - a young, independent, Games Developer, living in Japan and the love of his life, Anwita Chauhan - a bubbly, passionate and full of life, summer intern. Their happy and ...",N/A,NOT RATED,28 Mar 2014,,133 min,movie,N/A,"Ramiz Ilham Khan (story,  screenplay & dialogue), Syed Ahmad Afzal (story,  screenplay & dialogue), Maitrey Bajpai (story,  screenplay & dialogue)",2014
"Bipasha Basu, Helen, Pradeep Kharab, Madhavan",N/A,"$52,618",N/A,Ashwini Chaudhary,"Comedy, Musical, Romance",tt2191721,3.5,989,Hindi,N/A,Jodi Breakers,Sid and Sonali help people in getting divorce who are not happy in their married life while in the case of Mark and Maggie Pereira it is then Sonali will come to know about Sid's intentions...,Yash Raj Films,NOT RATED,24 Feb 2012,,127 min,movie,http://jodibreakersfilm.com/,"Ashwini Chaudhary, Sanyukta Shaikh Chawla",2012
N/A,N/A,N/A,N/A,N/A,Fantasy,tt5782230,N/A,N/A,Telugu,N/A,Sarabha,N/A,N/A,N/A,01 Sep 2016,,N/A,movie,N/A,N/A,2016
"Ali Zafar, Siddharth, Divyendu Sharma, Tapsee Pannu",2 nominations.,N/A,N/A,David Dhawan,"Comedy, Drama",tt2229848,5.4,"4,461",Hindi,N/A,Chashme Baddoor,"When pretty new neighbor Seema falls for their shy roommate Sid, jealous womanizers Omi and Jai plot to break up the new lovebirds.",N/A,N/A,05 Apr 2013,,121 min,movie,N/A,"David Dhawan, Renuka Kunzru (screenplay), Sai Paranjape (original story), Sai Paranjape, Sajid (dialogue), Farhad Samji (dialogue)",2013
N/A,N/A,N/A,N/A,Rahat Kazmi,"Drama, History",tt5569160,N/A,N/A,Urdu,N/A,Manto's World,A DARK SATIRE ON INDIA PAKISTAN PARTITION IN 1947,N/A,N/A,N/A,,92 min,movie,N/A,N/A,2016
"Swati Aggarwal, Arya Babbar, Kurush Deboo, Adi Irani",N/A,N/A,N/A,Rajiv S. Ruia,"Comedy, Drama",tt2929840,2.8,188,Hindi,N/A,Zindagi 50 50,"Zindagi 50-50 revolves around three different stories . Zindagi means Life - Sometimes it's fun, and sometimes it's a curse - but it's just a point of view. People prays to god for ...",N/A,NOT RATED,24 May 2013,,130 min,movie,N/A,"Bunty Rathore (dialogue), Rajiv S. Ruia (story), Rajiv S. Ruia, S. Sachinder (screenplay)",2013
"Ananya Chatterjee, Amrita Chattopadhyay, Nawazuddin Siddiqui, Niharika Singh",N/A,N/A,N/A,Buddhadev Dasgupta,"Adventure, Comedy, Drama",tt3164774,7.8,22,Hindi,N/A,Sniffer,"This a journey of a detective,his life and how things are to him. His life is about following people, finding though he is still in search for himself, how he connects to the people he meets and gets intertwined in their lives.",N/A,N/A,17 Oct 2013,,137 min,movie,N/A,Buddhadev Dasgupta,2013
"Rita Agarwal, Aloksen Gupta, Indira Mansukhani, Sahil Patel",N/A,N/A,N/A,N/A,Comedy,tt5467702,N/A,N/A,Hindi,N/A,1982 - A Love Marriage,N/A,N/A,N/A,26 Feb 2016,,N/A,movie,N/A,"Prashant Gore, Amit Kumar Sharma",2016
"Rishi Kapoor, Neetu Singh, Aditi Vasudev, Archit Krishna",5 wins.,N/A,26 Jul 2011,Habib Faisal,"Comedy, Drama",tt1714832,7.6,"4,035",Hindi,N/A,Do Dooni Chaar,A middle class family in India tries to buy a new car.,N/A,PG,08 Oct 2010,,112 min,movie,N/A,"Habib Faisal (screenplay), Rahil Qazi (screenplay)",2010
"Vikram, Neil Nitin Mukesh, Vinay Virmani, Tabu",N/A,N/A,N/A,Bejoy Nambiar,"Action, Crime, Drama",tt2358412,6.3,"2,249","Tamil, Hindi",N/A,David,The lives of three different men named David are about to change forever.,Viva Entertainment,NOT RATED,08 Feb 2013,,155 min,movie,http://www.david-themovie.com/,"Abhijeet Deshpande (dialogue & lyrics), Bejoy Nambiar (screenplay), Bejoy Nambiar (story and dialogue), Natasha Sahgal (screenplay)",2013
"Juhi Chawla, Rahul Bose, Radhika Apte, Nandita Das",2 wins & 2 nominations.,N/A,N/A,Onir,Drama,tt1629295,7.0,639,"Hindi, Bengali, Urdu, Marathi, English",N/A,I Am,Four traumatic and life-changing stories in various parts of modern secular India.,N/A,N/A,18 Sep 2010,,95 min,movie,N/A,"Urmi Juvekar (dialogues), Urmi Juvekar (screenplay), Urmi Juvekar (story), Merle Kröger (screenplay), Ashwini Malik (dialogues), Onir (screenplay)",2010
"Kareena Kapoor Khan, Zenobia Shroff, Imran Khan, Boman Irani",3 nominations.,"$1,153,360",17 Apr 2012,Shakun Batra,"Comedy, Drama, Romance",tt1703958,5.8,"5,620",Hindi,N/A,Ek Main Aur Ekk Tu,A few drinks too many leads an uptight architect and quick-witted hairstylist to marry in Las Vegas. Can a mistake lead to friendship and love?,UTV Communications,NOT RATED,10 Feb 2012,71%,110 min,movie,http://www.ekmainaurekktuthemovie.com,"Shakun Batra, Ayesha DeVitre",2012
"Adamya, Sunny Banerjee, Ronjini Chakroborty, Jhanvi Dwivedi",4 wins & 6 nominations.,N/A,N/A,Rohit Mittal,"Crime, Drama",tt5513098,6.1,178,"Hindi, Hindi",N/A,Autohead,"A documentary crew starts to make a documentary about an Auto Rickshaw driver in Mumbai. As they dig deeper into his life they discover angst, sexual frustration and paranoia that leads to a terrible end.",N/A,N/A,26 Mar 2016,,97 min,movie,N/A,Rohit Mittal,2016
"Meher Acharia-Dar, Taaha Shah Badusha, Riya Bamniyal, Bumpy",N/A,N/A,N/A,Bumpy,"Comedy, Drama",tt1918927,4.8,"1,144","Hindi, English",N/A,Luv Ka the End,"Rhea, the girl next door falls in love with Luv Nanda, only to find out he is not as nice as she thought he was. She decides to get even with Luv Nanda.",N/A,N/A,06 May 2011,,106 min,movie,N/A,"Amitabh Bhattacharya (lyrics), Ashish Patil (story), Ashish Patil, Roye Segal (screenplay & dialogue), Shenaz Treasury (screenplay & dialogue), Nihkil Vyas (dialogue), Nikhil Vyas (dialogues)",2011
"Akshay Oberoi, Sandeepa Dhar, Mohnish Bahl, Prachi Shah",N/A,N/A,N/A,Vidhi Kasliwal,"Comedy, Drama, Romance",tt1781838,6.0,288,"Hindi, Rajasthani, English, Marathi",N/A,Isi Life Mein...!,"Just out of school, a conservatively raised girl experiences changes after moving to a big city.",Tachyon,N/A,24 Dec 2010,,139 min,movie,http://www.isilifemein.com/,"Sulekha Bajpai (screenplay), Vidhi Kasliwal (story)",2010
"Jayaram, Ramya Krishnan, Om Puri, Akshara Kishor",N/A,N/A,N/A,Kannan Thamarakkulam,Horror,tt5326230,4.2,203,"Malayalam, Hindi, Tamil, Telugu",N/A,Aadupuliyattam,"King Udayapandyan ruled some provinces of Tamil Nadu, 600 years ago. He fell in love with a huntress named Mathangi (Ramya Krishnan), married her and built her a bungalow near the forest. ...",N/A,N/A,20 May 2016,,145 min,movie,N/A,N/A,2016
"Neil Nitin Mukesh, Ameesha Patel, Puja Gupta, Jatin Grewal",1 win.,N/A,N/A,Susi Ganesan,"Action, Crime, Romance",tt2066062,2.7,226,Hindi,N/A,Shortcut Romeo,"Shortcut Romeo is a predictable but stylishly made masala movie, leave your common sense behind if you want to enjoy this film!",Sri Vari Media,N/A,21 Jun 2013,,146 min,movie,N/A,"Susi Ganesan (story and screenplay), Ilashree Goswami (dialogue)",2013
"Manish Paul, Dean Alexandrou, Elli Avrram, Varun Badola",1 win & 3 nominations.,N/A,09 Dec 2013,Saurabh Varma,"Comedy, Thriller",tt2796318,6.1,"2,275",Hindi,N/A,Mickey Virus,When Delhi Police comes across an unusual case revolving around hacking they seek help of an expert who thinks like them only to come across a lazy hacker Mickey Arora.,DAR Motion Pictures,N/A,25 Oct 2013,,135 min,movie,http://www.mickeyvirus.com/,"Kuldeep Ruhil (dialogue), Saurabh Varma (screenplay & dialogue)",2013
"Jeet, Koyel Mallick, Sujoy Ghosh, Biswanath Basu",N/A,N/A,N/A,Rabi Kinagi,"Comedy, Drama, Romance",tt2579680,6.1,163,"Bengali, English, Hindi",N/A,100% Love,"When he finds her, her life changes. But she doesn't accept him. What will he do?",N/A,N/A,20 Jan 2012,,166 min,movie,N/A,Selva Raghavan,2012
"Akshay Kumar, Sonakshi Sinha, Nassar, Paresh Ganatra",5 wins & 7 nominations.,"$775,981",N/A,Prabhudheva,Action,tt2077833,5.8,"17,690",Hindi,N/A,Rowdy Rathore,"A con man uncovers a deadly secret and must save his lady love, the small-town locals and the little girl who insists she's his daughter, from the mob.",UTV Communications,NOT RATED,01 Jun 2012,67%,140 min,movie,http://www.utvgroup.com/motion-pictures/coming-soon/rowdy-rathore.html,Shiraz Ahmed,2012
"Diganth, Kitu Gidwani, Karan V. Grover, Rishi Kapoor",N/A,N/A,N/A,Binod Pradhan,"Comedy, Romance",tt4651394,3.7,150,Hindi,N/A,Wedding Pullav,Wedding Pullav shows the story of two best friends Diganth and Anushka Ranjan who are in love but they themselves are unaware of it. When Anushka is invited to attend the wedding of Diganth...,GR8 Entertainment,N/A,16 Oct 2015,,124 min,movie,N/A,N/A,2015
"Alia Bhatt, Shahid Kapoor",N/A,N/A,N/A,Ajay Shukla,Crime,tt7405336,N/A,N/A,Hindi,N/A,KHATA-Kaash Humse Na Hoti,"Raj Malhotra is a Business Tycoon in Mumbai He have two Children Raj and Mili, and Raj Have a Wife named Khushi Malhotra, Raj wants a House Keeper so Comes a Beautiful teenager Syla (Main ...",N/A,N/A,14 Aug 2018,,100 min,movie,N/A,"Virendra Singh Patyal, Arun Srivastava",2018
"Adhyayan Suman, Ariana Ayam, Deepti Naval, Om Puri",1 nomination.,N/A,N/A,Shekhar Suman,"Drama, Family, Romance",tt3334348,5.4,390,Hindi,N/A,Heartless,"A young man, Aditya Singh (Adhyayan), who fell deeply in love with a beautiful girl (Ariana). Soon he had a severe heart-attack, and when consulted with his doctor-friend (Shekhar Suman), ...",N/A,N/A,07 Feb 2014,,131 min,movie,N/A,"Nina Arora (screenplay), Niranjan Iyengar (dialogue), Arafat Mehmood (lyrics), Seema Saini (lyrics), Shekhar Suman (lyrics), Shekhar Suman (story)",2014
"Arya, Anushka Shetty, Jaya Bhaduri, Venkatesh Harinathan",1 nomination.,N/A,N/A,K. Selvaraghavan,"Fantasy, Romance",tt3107246,5.9,901,"Tamil, Telugu, Hindi, Georgian, Russian, Uzbek, Turkish",N/A,Irandam Ulagam,Two parallel love stories on two planets.,Blue Sky Cinema,N/A,22 Nov 2013,,158 min,movie,https://www.facebook.com/IrandamUlagam.Varna,K. Selvaraghavan,2013
"Sunny Deol, Soha Ali Khan, Om Puri, Aachal Munjal",N/A,N/A,N/A,Sunny Deol,"Action, Drama, Thriller",tt4683366,6.5,"4,410",Hindi,N/A,Ghayal Once Again,"When a video of his mentor's murder surfaces, an investigative journalist takes action to find those responsible.",B4U US,N/A,05 Feb 2016,60%,127 min,movie,N/A,"Shaktimaan Talwar (story), Sagar Pandya (story), Sanjay Masoom (screenplay and dialogue), Vishal Vijay Kumar (screenplay and dialogue), Vishal Vijay Kumar",2016
"Anushka Shetty, Samrat, Pradeep Singh Rawat, Nassar",N/A,N/A,N/A,Samudra V.,"Drama, Fantasy, Thriller",tt1629737,4.3,67,"Telugu, Hindi, English",N/A,Panchakshari,"Possessed by Devi Maa, a blessed woman predicts her own death, leaving her shattered family to deal with a look-alike.",N/A,N/A,11 Jun 2010,,N/A,movie,N/A,"Prasad Thota (dialogues), Samudra V. (screenplay), Madhu Vipparthi (story)",2010
,,,,,,tt7613166,,,,,,,,,,,,,,,
"Atul Kulkarni, Rituparna Sengupta, Darsheel Safary, Ziyah Vastani",N/A,N/A,N/A,Priyadarshan,"Action, Drama, Thriller",tt1629241,6.0,387,Hindi,N/A,Bumm Bumm Bole,Pinu loses his sister Rimzim's shoes so they both decide to share a pair of shoes until their father has saved enough money to buy a new pair.,Sanjay Ghodawat Group,N/A,14 May 2010,,124 min,movie,N/A,"Manisha Korde (screenplay), Sameer (lyrics), Irfan Siddiqui (lyrics), Satish Mutatkar (lyrics)",2010
"Tottempudi Gopichand, Tapsee Pannu, Shakti Kapoor, Raj Singh Arora",N/A,N/A,N/A,Chandra Sekhar Yeleti,"Action, Adventure",tt2905768,6.6,568,"Telugu, Urdu, Hindi",N/A,Sahasam,"Gautham Varma, an A.T.M security guard, goes on a treasure hunt for the diamonds hidden by his grandfather in the Hinglaj temple during the time of the India - Pakistan partition.",Bluesky Cinemas,N/A,12 Jul 2013,,150 min,movie,N/A,"K.K. Radhakrishna Kumar (dialogue by), Chandra Sekhar Yeleti (story & screenplay)",2013
